text,referenced_tweets,created_at,possibly_sensitive,author_id,reply_settings,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id
"𝖍𝖊𝖆𝖉 𝖗𝖚𝖓 𝖋𝖎𝖓𝖉 𝖆𝖗𝖔𝖚𝖓𝖉 𝖇𝖊𝖙 𝖜𝖔𝖗𝖉 𝖎𝖔𝖓 𝖘𝖍𝖔 𝖍𝖊𝖗 𝖋𝖎𝖗𝖘𝖙 𝖕𝖑𝖆𝖓 𝖍𝖔𝖚𝖘𝖊 𝖕𝖑𝖆𝖓 𝖘𝖚𝖈𝖍 𝖋𝖎𝖓𝖉 𝖓𝖆𝖙 𝖎𝖔𝖓 𝖔𝖜𝖓 𝖕𝖑𝖆𝖞 𝖍𝖔𝖚 c1y  TN1 
كٕوٕدٕ خٕصٕمٕ 
ٱےهےربَ ٱےهـربَ  →نون☭ نمشے سےفے ٱونٱس ☭ https://t.co/uqGoe076xh",,2023-04-07 12:15:03+00:00,False,2502697364,everyone,7,3,16,7,0,
"Agent week friend.
 #苏州  #约  #炮 https://t.co/tilwPfxZyo",,2023-04-07 12:15:03+00:00,False,912039703,everyone,0,0,0,0,0,
"Professional #mediation keeps the conflict resolution process focused and on track.

#JCohenMediation https://t.co/8bQweT6XiD",,2023-04-07 12:15:03+00:00,False,4429726281,everyone,0,0,0,0,0,
1st U.S. History EOC study night of the year for juniors @AlvaradoHigh last night. Thank you @dandyearias for donating gift cards again this year! #AlvaradoExcellence https://t.co/Q6dUjpt3h9,,2023-04-07 12:15:03+00:00,False,248918503,everyone,0,0,0,0,0,
Your welcome Sally.❤️🌹 https://t.co/TOlhQyRk51,[<ReferencedTweet id=1643948915882958850 type=quoted],2023-04-07 12:15:03+00:00,False,1524467807907368960,everyone,0,0,0,0,0,
"@cryptojack CRAZY BUNNY 

The chart is going crazyyyy right now!

It's about to break the ath today.

CMC AND CG incoming 🚀
Back up by Chinese community 🚀
Huge marketing 

#Crazy #Bsc #X100
https://t.co/UUMZlCefhV $4421 https://t.co/T1dfshxSwc",[<ReferencedTweet id=1644233621715181569 type=replied_to],2023-04-07 12:15:03+00:00,False,786773145348739072,everyone,0,0,0,0,0,
milk 😨 https://t.co/U5rzcQeXWo,[<ReferencedTweet id=1643083295763345409 type=quoted],2023-04-07 12:15:03+00:00,False,1461122898261774337,everyone,0,0,0,0,0,
"DeGods Airdrop, check if you are eligible🙏 @w4t_3r @Gink_Explorer31 @daneasterman @waseemk38763201 @ykstlab @Neoslinkee @StupidfireNFT @yukokosaka @TurtleShapes @4dollarhooker @Vince100x @Ova39_8161 @AdityaB55527557 @LoafinETH https://t.co/poGDbvpu2u",[<ReferencedTweet id=1644310104479608834 type=quoted],2023-04-07 12:15:03+00:00,False,821514625208516608,following,0,0,0,0,0,
@RealTwist12 Where would I be without you https://t.co/02y4vFhgMP,[<ReferencedTweet id=1644312148389109760 type=replied_to],2023-04-07 12:15:03+00:00,False,1505804950659473409,everyone,0,0,0,0,0,
Happy Birthday-Go Dolphins! https://t.co/r9FYHSdjAM,[<ReferencedTweet id=1643947777947312128 type=quoted],2023-04-07 12:15:03+00:00,False,337507702,everyone,0,0,0,0,0,
i want to give her the biggest hug right now :( https://t.co/8HZLgVsAJQ,,2023-04-07 12:15:03+00:00,False,1509961642309832706,everyone,0,0,0,0,0,
"“If conservatives become convinced that they cannot win democratically, they will not abandon conservatism. They will reject democracy.”  — @davidfrum https://t.co/iZkn1xXqsN",[<ReferencedTweet id=1644023052001222686 type=quoted],2023-04-07 12:15:03+00:00,False,241821445,everyone,0,0,0,0,0,
Word... https://t.co/ys6mnLWhPd,[<ReferencedTweet id=1643973833991553025 type=quoted],2023-04-07 12:15:03+00:00,False,267652617,everyone,0,0,0,0,0,
"💋everyone knows I love you.🌷 
#大庆资源 #大庆 https://t.co/M9FftG7sZD",,2023-04-07 12:15:03+00:00,False,1626914605673873408,everyone,0,0,0,0,0,
"𝗧𝗼𝗽 𝟭𝟬 𝗖𝗿𝘆𝗽𝘁𝗼 𝗔𝗽𝗽𝘀 𝗶𝗻 𝗜𝗻𝗱𝗶𝗮 𝗳𝗼𝗿 𝗢𝗻𝗹𝗶𝗻𝗲 𝗧𝗿𝗮𝗱𝗶𝗻𝗴 
https://t.co/qIA1QieHum 
#CryptoApplicationinIndia #CryptoApplications #CryptoOnlineTrading #10CryptoTradingAppsinIndia #CryptocurrencyTrading #AnalyticsInsight #AI #AnalyticsInsightMagazine https://t.co/L5A45TNDOf",,2023-04-07 12:15:03+00:00,False,713325433006063616,everyone,0,0,0,0,0,
"📋 TEAM NEWS | Today’s #BMF side to face @MELKSHAMTOWNFC

John, Winter, Robbins, Ford, Kingdon, Grubb, Gosling (C), Mills, Howe, Bament, Nielsen.

SUBS: Lucas, Ponsillo, Fowler, Lashenko.

@swsportsnews 

#UpTheFarm https://t.co/7nGVD99Vvt",,2023-04-07 12:15:03+00:00,False,258933886,everyone,0,0,0,0,0,
"And the funny thing is that she ended that statement with""a new show is on so everybody should move on"" but them no dey hear word. With the way things are going I doubt anyone from bbtitans will hit 500 thousand followers on IG. https://t.co/LHW4Kktlp6",[<ReferencedTweet id=1644241283693551618 type=quoted],2023-04-07 12:15:03+00:00,False,1150406413673533445,everyone,0,0,0,0,0,
@ceno02 @Patreon Time to use this button it seems https://t.co/eLPv5ZhAYS,[<ReferencedTweet id=1644312110510342145 type=replied_to],2023-04-07 12:15:03+00:00,False,25845800,everyone,0,0,0,0,1,
"The Liquidity Book AMM model was introduced to DeFi in @traderjoe_xyz's V2 upgrade.

We think the Liquidity Book model is still flying under the radar but could be a gamechanger for the way projects think about AMM design.

Here's why 🧵 https://t.co/7EwfE7kb2L",,2023-04-07 12:15:03+00:00,False,1554287606547877888,everyone,0,1,0,0,0,
Wow! This is what this space is all about #WAGMI https://t.co/b6NsiejLq6,[<ReferencedTweet id=1644289172344303617 type=quoted],2023-04-07 12:15:03+00:00,False,1535341296319184898,everyone,0,0,0,0,0,
@KM_243_ Warra Strike.😭😭😭 https://t.co/1OdR7UMO1J,[<ReferencedTweet id=1644086840314478594 type=replied_to],2023-04-07 12:15:03+00:00,False,1638535634699845632,everyone,0,0,0,0,0,
UK and US ♥ #ConfamCollabo  ♥ Peter Obi ♥ Lamidi Apapa ♥ Tobi Bakre ♥ I HAVE MY EVIDENCE ♥ Congratulations Mayor ♥ Babalawo ♥ Rinu ♥ Arsenal ♥ Igbos 244 https://t.co/Ig15HlJN7P,,2023-04-07 12:15:03+00:00,False,1531470116529049601,everyone,0,0,0,0,0,
"“Oh?”

Jaime smirked and got up following her over to the bed. 

“I would like to make things for exciting.” https://t.co/nBNAYShgRy",[<ReferencedTweet id=1644311934395641857 type=quoted],2023-04-07 12:15:03+00:00,False,1617028207076839424,everyone,0,0,0,0,0,
"@ansskhn_ Looking for a unique experience this Ramadan? Indulge in an authentic Iftar feast set in the breathtaking Arabian desert at https://t.co/kaAuw4DST8 

#RamadanWithQatarAirways

Reply with #OptOut to stop https://t.co/qhjjZuNkao",,2023-04-07 12:15:03+00:00,False,14589119,everyone,0,0,0,0,0,
"wantibility materialize 
#桥西 #蜀山 https://t.co/mXVTY6Ijyf",,2023-04-07 12:15:03+00:00,False,993721357614465024,everyone,0,0,0,0,0,
money delight ?? @alredosauce2 @ha_ya_ok_fine @Barblinnq @xu39917711 @golilux @AmySaphire99 @villalobos_don @lovegill02 @leaky79 @Lcurry24 @ismailozacar https://t.co/qFQ1vyFSPe,[<ReferencedTweet id=1643904754655928322 type=quoted],2023-04-07 12:15:03+00:00,False,1643959002189971460,everyone,0,0,0,0,0,
"jack eightator 
 peoplehood 
 cryptible 
 tableenne https://t.co/7rqkiq06IB 
#项目 #网赚 #灰产 #赚钱 #副业",,2023-04-07 12:15:03+00:00,False,2173760061,everyone,0,0,0,0,0,
Need to create copy that drives conversions? Look no further than #GPT4! Our latest guide shows you how to use this powerful tool to generate high-converting copy that resonates with your audience. #copywriting #digitalstrategy https://t.co/OaczpBpde0 https://t.co/j9lI2mfUTd,,2023-04-07 12:15:03+00:00,False,39227160,everyone,0,0,0,0,1,
"Rachel 
 Aled(k) 
 Tracy 
 Pullman 
 #推特粉丝 https://t.co/bUatODqBEB",,2023-04-07 12:15:03+00:00,False,2283655594,everyone,0,0,0,0,0,
"Interview bank cold air most realize do they.
#桂林 #昆山 #金华 https://t.co/KCyUK7IITz",,2023-04-07 12:15:03+00:00,False,589685863,everyone,0,0,0,0,0,
",@WillsAndSnyder enjoying a Pimento Cheese &amp; Bacon Burger and @snyder1100 with the Crab Rangoon Nachos @CleGuardians Opening Day @wtam1100 https://t.co/28bZHV3fzz",,2023-04-07 12:15:03+00:00,False,862071500,everyone,0,0,0,0,0,0eb9676d24b211f1
"Hobart May 
#百家乐 #排列三 https://t.co/68pEV5QW1q",,2023-04-07 12:15:03+00:00,False,1613589321122222080,everyone,0,0,0,0,0,
"pleased with our team’s effor t and the

#佛罗伦萨 约 炮 https://t.co/UW8wFsJxkK",,2023-04-07 12:15:03+00:00,False,1627550640200384514,everyone,0,0,0,0,0,
Good morning from the trail. https://t.co/vmcl3nxyxF,,2023-04-07 12:15:03+00:00,False,951074119067594757,everyone,0,0,0,0,0,
"👋😀💯😍😌
Nice total matter radio toward clearly world.
#视频 #舔脚 #意淫 #娇喘 #文援 https://t.co/812LBF1hmT",,2023-04-07 12:15:03+00:00,False,2592525947,everyone,0,0,0,0,0,
"plz help us.
https://t.co/eO9qiOgPjp","[<ReferencedTweet id=1640754745555169281 type=quoted, <ReferencedTweet id=1644312705942327296 type=replied_to]",2023-04-07 12:15:03+00:00,False,928637003175837696,everyone,0,0,0,0,0,
"Relapse is inevitable for you, you’ll never escape the wrath of your teen bully!

You live for the mind games 🤯

The only way you’ll ever be worthy of being under my control is by SENDING!

I’ll push you deep into ruin, and I’ll leave you broke, and broken in the process. https://t.co/o1YYYpOXlo",,2023-04-07 12:15:03+00:00,True,1519125685129818112,everyone,0,0,0,0,1,
"Happy Dhanteras! ❤️ 
#南京资源 #南京 https://t.co/O8ugXVbN1I",,2023-04-07 12:15:03+00:00,False,1626630091651284993,everyone,0,0,0,0,0,
Recent testing of pro team handball athletes will help us understand what it takes to excel in that sport. #RockChalk #Jayhawk #KU #JAPL  #WuTsaiAlliance #teamhandball https://t.co/VBu6SZhDv2,,2023-04-07 12:15:03+00:00,False,1022163951214358528,everyone,0,0,0,0,1,
@ro_se83881485 @girlsinrap @NICKIMINAJ talking bout her? https://t.co/8lnxLOBu74,[<ReferencedTweet id=1644259444065288192 type=replied_to],2023-04-07 12:15:03+00:00,False,1278527846726733826,everyone,0,0,0,0,0,
"LOCUM rate lower and lower after 20 years.

-Weekend
-8 hours overnight.
-From RM250 ➡️ RM200

Still taken up quick.

Based on the supply vs demand theory, it will be further dropped soon. https://t.co/loypEUJdXo",,2023-04-07 12:15:03+00:00,False,754996592,everyone,0,0,0,0,0,
Eii NPP and Nana addo and bawumia re you people sure that you really want to break the 8?🤣🤪 https://t.co/XhcYMzhxd9,[<ReferencedTweet id=1644103290920087554 type=quoted],2023-04-07 12:15:03+00:00,False,3096891718,everyone,0,0,0,0,0,
@DiscussingFilm Enough is enough already like damn☠️ https://t.co/tgOvTGA6VN,[<ReferencedTweet id=1644306507356307457 type=replied_to],2023-04-07 12:15:03+00:00,True,1587458138005020674,everyone,0,0,0,0,0,
"😅😋🤨💋💘
Close protect set heavy.
#丝袜 #下贱 #绿帽 #色情 https://t.co/GJ0H8903Xg",,2023-04-07 12:15:03+00:00,False,2446857150,everyone,0,0,0,0,0,
"2023-04-07 20:15:02 
💋💘🤨💯💫 
Clearly plant service skin page spring clear. 
#chatGPT账号 #Instagram账号 https://t.co/WCEIqTwA2q",,2023-04-07 12:15:03+00:00,False,3129909877,everyone,1,0,0,0,0,
"☀️ 💋❣️❣️ ou make my heart smile🥺💕🥺💕 
#珠海资源 #珠海丝足 https://t.co/RrbykZAtX2",,2023-04-07 12:15:03+00:00,False,1626776337703927808,everyone,0,0,0,0,0,
Hi I'm pretty normal https://t.co/AlGXd5wFap https://t.co/cpbfVM3BUw,[<ReferencedTweet id=1643514453546393607 type=quoted],2023-04-07 12:15:03+00:00,False,1360199211480850432,everyone,0,0,0,0,0,
"BTC 
 USDT 
 hotitive 
 Ambitious 
 HNS 
  B898low Bentham and Gwendolyn Newton live happily togesssa https://t.co/6hzAZsjnYQ 
#六合彩 #副业 #上岸 #赚钱 #项目 #灰产",,2023-04-07 12:15:03+00:00,False,797045749,everyone,0,0,0,0,0,
"#叫床 https://t.co/iCq5QYwBg4
Education blue change check fall kitchen.",,2023-04-07 12:15:03+00:00,False,583134419,everyone,0,0,0,0,0,
"🚛😂3 Amigos on the lash ! Rude not to 😂🚛

All happens in plymouth 😂 https://t.co/sXyoUxR4z8",,2023-04-07 12:15:03+00:00,False,1530141165101752321,everyone,0,0,0,0,1,
thanks i know im a star https://t.co/LL1IOii6ew,[<ReferencedTweet id=1644226498776408065 type=quoted],2023-04-07 12:15:03+00:00,False,1309812346752172033,everyone,0,0,0,0,0,
"THE,UMI ,COUTRES
#英雄联盟 #AG真人 https://t.co/lUxWu41V7D",,2023-04-07 12:15:03+00:00,False,1259902750701297666,everyone,3,3,3,0,0,
"LeeProsperousPureWillis 
#体彩 #捕鱼机 https://t.co/ABfXqJkRku",,2023-04-07 12:15:03+00:00,False,834624381468807168,everyone,0,0,0,0,0,
"far as police was concerned it was a f
_USE_OUNASS_CODE_NAMSHI_COUPON_NOON_DISCOUNT_SIVVI_PROMO
s so keen a look-out https://t.co/U9P9BsMgOJ",,2023-04-07 12:15:03+00:00,False,497819691,everyone,0,0,0,0,0,
@brocklyboy This reminds me of the movie with Jim Carey where he becomes obsessed with the number 23. https://t.co/IpUFycsHcK,[<ReferencedTweet id=1477425263491182593 type=replied_to],2023-04-07 12:15:03+00:00,False,1589053166917718017,everyone,0,0,0,0,1,
selfTo the https://t.co/xX2C2KyyEN,,2023-04-07 12:15:03+00:00,False,2982248428,everyone,0,0,0,0,0,
Sweet! https://t.co/mKb3R0pZjw,[<ReferencedTweet id=1644310524035993600 type=quoted],2023-04-07 12:15:03+00:00,False,1517233414524526592,everyone,0,0,0,0,0,
This is insane thanks for Art Blocks team! @JRogerDriscoll @cakemachine_ @Arthur_Tkachuk @arabbankCH @offced1 @maximus_p0wer @ArtRatedGirl @BeardeezNFT @SaliBejko https://t.co/wRbRoPNG0i,[<ReferencedTweet id=1644305066306809856 type=quoted],2023-04-07 12:15:03+00:00,False,1849762700,following,0,0,0,0,0,
THE HECKKK ANG UNSERIOUS PLEASE😭😭😭 https://t.co/2hzficL0yB,[<ReferencedTweet id=1525138609262669825 type=quoted],2023-04-07 12:15:03+00:00,False,1471082762224701445,everyone,0,0,0,0,0,
@TheLimeLantern @MightiestAvengr What is a superhero? Is that a warrior fo sorts? https://t.co/ZnaCX4c8KY,[<ReferencedTweet id=1644193351179071488 type=replied_to],2023-04-07 12:15:03+00:00,False,1571249343578923011,everyone,0,0,0,0,0,
"only the young
caroline
i don't wanna live forever 
crazier 
gasoline
renegade https://t.co/L7jqEZ54hX",[<ReferencedTweet id=1644035018887426062 type=quoted],2023-04-07 12:15:03+00:00,False,1438987746270457859,everyone,0,0,0,0,0,
Boobs Busty Cleavage Courteney Cox MILF #Boobs #Busty #Cleavage #CourteneyCox #MILF https://t.co/U5cfO1QZ6P,,2023-04-07 12:15:03+00:00,False,1606104786633625600,everyone,0,0,0,0,0,
WHAT IN THE HELL!??!?! IS THAT THE EDENS ONE ACTUAL BODY?! FHUWQHDND HOLY SHIT OMG WUWUDBD AHHHHHH #EZspoilers https://t.co/BXoV90pUXd,[<ReferencedTweet id=1644312494645694466 type=quoted],2023-04-07 12:15:03+00:00,False,796707891487113216,everyone,0,0,1,0,0,
Female Fake Taxi Busty blondes hot lesbian back seat taxi fuck session #spit #in #mouth https://t.co/4EnY7GosMw,,2023-04-07 12:15:03+00:00,False,1588423607084277760,everyone,0,0,0,0,0,
really want a fat burrito rn https://t.co/GnPxJdVOKR,[<ReferencedTweet id=1644312641211334656 type=quoted],2023-04-07 12:15:03+00:00,False,1008838804059377665,everyone,0,0,0,0,0,
"@JIMIN_STREAM JIMIN JIMIN 
#LikeCrazy from #Jimin_FACE by #JIMIN #BTSJIMIN of @BTS_twt https://t.co/xbUKMUkMW7",[<ReferencedTweet id=1644309087444959233 type=replied_to],2023-04-07 12:15:03+00:00,False,1395054453657464832,everyone,0,0,0,0,0,
wow this is amazing @ArmourCEO @Jholay17 @YermekovAd @NiftysCollectiv @AEverdayfour @ZK85NFT @DegenJay_ @kingfisher_sol @anftgame https://t.co/OW2meLsq0D,[<ReferencedTweet id=1644305066306809856 type=quoted],2023-04-07 12:15:03+00:00,False,1286065140333514752,following,0,0,0,0,0,
"-)LJ[ u9 investigadte the dodg, awnd see that the police made sure    #原味 #网赚项目                                                             https://t.co/O7P9wQM0TH",,2023-04-07 12:15:03+00:00,False,748516476,everyone,0,0,0,0,0,
@Gem_N_Eye_Radio @amazon So sorry there’s a great chance of recovery kindly reach out to @Refundtechhelp on twitter here who helped me when I had similar issues don’t forget to thank me later 😁👍,[<ReferencedTweet id=1644312534462152710 type=replied_to],2023-04-07 12:15:03+00:00,False,2327247034,everyone,0,0,0,0,0,
"✨✨everyone knows I love you.🌸🌸🌸🌸🌸🌸 
#厦门资源 #厦门丝足 https://t.co/M4XqSD0z88",,2023-04-07 12:15:03+00:00,False,1626895232779571200,everyone,0,0,0,0,0,
"productionature blueing 
#宁波 #青岛 https://t.co/snuf3qFLot",,2023-04-07 12:15:03+00:00,False,188650778,everyone,0,0,0,0,0,
Israel is the most terrorist county https://t.co/CZcbcY3q79,,2023-04-07 12:15:03+00:00,False,1608264339081035778,everyone,0,0,0,0,0,
preview https://t.co/nuPa7ikwe8,[<ReferencedTweet id=1644302936892141568 type=replied_to],2023-04-07 12:15:03+00:00,False,1626524358117056512,everyone,0,0,0,0,0,
"Certainly fish executive note manage see material.
#郑州 #合肥 #武汉 https://t.co/havkXbjm24",,2023-04-07 12:15:03+00:00,False,819807205,everyone,0,0,0,0,0,
"New entry into Top 100 #soulfulhouse  @traxsource
Thank you for the support ☺️

@DanyLerouge @VenessaJackson7   @KingStreetSounds

https://t.co/ENXfITFerj https://t.co/dJxqipvx5b",,2023-04-07 12:15:03+00:00,False,739929897783709696,everyone,0,0,0,0,0,
IM SO SAD LOOK AT HENDERY SLEEPING AT THE BACK 😭😭😭 https://t.co/c8o7oujJHz,,2023-04-07 12:15:03+00:00,False,502837479,everyone,0,0,0,0,0,
"Adams, MA conditions:  Fair, 44.1F. Winds 11.4 MPH from the southwest.    Fri, 08:15:01 https://t.co/KezhJSYBD7",,2023-04-07 12:15:03+00:00,False,54037616,everyone,0,0,0,0,0,
"Still thinking about him and missing him...

Man, I still can't believe he's gone.. https://t.co/Pl5rVzLnv5",,2023-04-07 12:15:03+00:00,False,1490832788,everyone,0,0,0,0,0,
"FA12E03A :Battle ID
I need backup!
Lvl 275 Seofon
https://t.co/epHhu1dD57",,2023-04-07 12:15:03+00:00,False,1104587169899851776,everyone,0,0,0,0,0,
Felix Turner Jay Robbins  #南通修车 #南通 https://t.co/0Sj8dMj3Cd,,2023-04-07 12:15:03+00:00,False,2844601259,everyone,0,0,0,0,0,
5K*k.  Is the cut still painful?        #哈尔滨    #淮北    #宜宾     https://t.co/mSTc7vKUW2,,2023-04-07 12:15:03+00:00,False,748710811,everyone,0,0,0,0,0,
"Do you like my pokemon? 🥺💕🥺💕 
#成都资源 #成都 https://t.co/dwVrdSPoKz",,2023-04-07 12:15:03+00:00,False,1633665496821411840,everyone,0,0,0,0,0,
AND WAYV 😭😭😭 #NCT #NCT_CCOMAZ #엔시티꼬마즈그로서리 #WAYV #KUN #TEN #XIAOJUN #HENDERY #YANGYANG #WINWIN https://t.co/apWjm0JNaF,,2023-04-07 12:15:03+00:00,False,122050507,everyone,0,0,0,0,1,
ben affleck https://t.co/ZJiAfJsiWP,[<ReferencedTweet id=1644105077420879873 type=quoted],2023-04-07 12:15:03+00:00,False,1231241077367152640,everyone,0,0,0,0,0,
"Chu 😘💕
Taki is the cutest person that I've ever seen in my life 🐥✨

Aww My Prince Boo-chan 🤴💘
#TAKI #andTEAM https://t.co/RbfberDK3r",,2023-04-07 12:15:03+00:00,False,1318210817104343049,everyone,0,0,0,0,2,
"@zeal_enigma May Allah guide us all and grant us thabaat.

Beautiful scenes man...https://t.co/zCvxzMVAni","[<ReferencedTweet id=1640118778540224512 type=quoted, <ReferencedTweet id=1644308406482743296 type=replied_to]",2023-04-07 12:15:03+00:00,False,1235872217415716865,everyone,0,0,0,0,1,
Random: Donkey Kong Country Artist Reveals DK's Early Character Design Sketches https://t.co/uGPMq6IRG2 #Random #DonkeyKong #SNES https://t.co/lMpeckh95W,,2023-04-07 12:15:03+00:00,False,26469931,everyone,0,0,0,0,1,
"we have arrived, proper trip incoming. Manchester📍 https://t.co/1DZQifmdnk",,2023-04-07 12:15:03+00:00,False,1274421806775054336,everyone,0,0,0,0,0,
"Doesn't make sense, fight a few hundred years for equal rights  and once acquired use these very  rights to vote them away. https://t.co/tJO5Jv8QoL",[<ReferencedTweet id=1644070662829481984 type=quoted],2023-04-07 12:15:02+00:00,False,801525448362561537,everyone,0,0,0,0,0,
"Stay up-to-date with LABCO School of Dental Assisting by following us on our social media channels! 👌

We share informative content, exciting news, and updates about our program in our socials. FB, IG, Twitter: @labcoct

#labcoct #socials #follow #like  #dentalassistant https://t.co/T0vQY6XWX1",,2023-04-07 12:15:02+00:00,False,1618290763271389185,everyone,0,0,0,0,0,
